Date,Open,High,Low,Close,Adj Close,Volume
"Sep 16, 2025",879.94,881.46,867.57,878.42,873.80,"1,832,400"
"Sep 15, 2025",834.93,868.72,833.92,867.30,862.74,"2,702,300"
"Sep 12, 2025",808.52,815.78,806.30,813.87,809.59,"1,019,700"
"Sep 11, 2025",799.69,809.15,798.51,804.16,799.93,"1,297,800"
"Sep 10, 2025",806.82,809.60,791.02,793.14,788.97,"1,634,300"
"Sep 09, 2025",795.20,805.84,793.12,805.13,800.90,"1,324,100"
"Sep 08, 2025",789.65,798.70,786.75,796.25,792.06,"1,284,500"
"Sep 05, 2025",774.88,783.10,766.24,781.70,777.59,"1,887,300"
"Sep 04, 2025",737.05,756.90,735.43,753.43,749.47,"1,532,700"
"Sep 03, 2025",732.22,738.30,729.56,736.82,732.95,"1,330,300"
"Sep 02, 2025",717.21,727.20,716.20,725.85,722.03,"1,867,400"
"Aug 29, 2025",753.00,753.60,739.79,742.62,738.71,"1,317,800"
"Aug 28, 2025",770.00,773.17,760.87,763.46,759.45,"985,400"
"Aug 27, 2025",760.00,770.58,757.79,770.00,765.95,"1,140,700"
"Aug 26, 2025",758.77,763.50,755.91,763.20,759.19,"860,100"
"Aug 25, 2025",754.75,758.26,752.09,754.46,750.49,"731,100"
"Aug 22, 2025",741.68,761.57,740.37,754.89,750.92,"1,456,000"
"Aug 21, 2025",739.36,741.50,732.11,735.40,731.53,"952,700"
"Aug 20, 2025",750.80,753.44,738.18,749.49,745.55,"1,368,400"
"Aug 19, 2025",751.54,755.69,741.71,743.61,739.70,"1,121,300"
"Aug 18, 2025",739.67,748.00,739.44,747.55,743.62,"1,086,400"
"Aug 15, 2025",738.50,747.15,736.66,742.16,738.26,"1,635,100"
"Aug 14, 2025",747.28,757.00,744.56,755.21,751.24,"1,577,400"
"Aug 13, 2025",750.63,756.20,747.54,755.57,751.60,"2,011,900"
"Aug 12, 2025",725.53,743.35,723.48,741.79,737.89,"1,461,800"
"Aug 11, 2025",724.00,731.86,719.52,721.31,717.52,"1,179,700"
"Aug 08, 2025",712.41,723.50,710.45,722.32,718.52,"1,042,900"
"Aug 07, 2025",714.02,716.90,706.62,713.12,709.37,"1,723,800"
"Aug 06, 2025",687.65,692.43,685.44,690.96,687.33,"1,218,700"
"Aug 05, 2025",694.72,695.63,684.24,689.63,686.00,"1,261,200"
"Aug 04, 2025",695.58,699.45,692.90,699.36,695.68,"1,025,600"
"Aug 01, 2025",690.00,693.43,683.48,689.82,686.19,"1,627,100"
"Jul 31, 2025",706.40,707.54,691.21,694.71,691.06,"2,892,200"
"Jul 30, 2025",716.89,724.02,715.50,721.45,717.66,"1,407,000"
"Jul 29, 2025",722.73,726.92,715.70,718.49,714.71,"2,292,900"
"Jul 28, 2025",735.15,735.41,728.49,729.99,724.31,"2,253,900"
"Jul 25, 2025",709.14,713.15,706.60,711.25,705.72,"2,312,100"
"Jul 24, 2025",723.01,726.63,718.36,725.08,719.44,"2,037,100"
"Jul 23, 2025",715.21,719.97,708.13,716.93,711.36,"3,379,400"
"Jul 22, 2025",718.31,719.06,701.19,705.48,699.99,"3,425,100"
"Jul 21, 2025",731.00,732.90,719.32,719.68,714.08,"2,650,300"
"Jul 18, 2025",752.08,752.09,734.33,734.58,728.87,"2,567,200"
"Jul 17, 2025",746.82,756.85,742.00,744.91,739.12,"4,078,500"
"Jul 16, 2025",754.36,760.90,730.60,754.45,748.58,"10,789,600"
"Jul 15, 2025",822.98,826.56,814.21,823.02,816.62,"2,099,600"
"Jul 14, 2025",797.62,812.77,789.87,806.73,800.46,"1,456,900"
"Jul 11, 2025",797.07,803.19,796.52,801.93,795.69,"932,400"
"Jul 10, 2025",808.93,811.10,798.00,802.09,795.85,"1,498,900"
"Jul 09, 2025",792.91,800.90,792.47,799.83,793.61,"1,334,300"
"Jul 08, 2025",782.66,798.39,778.73,794.10,787.93,"1,327,800"
"Jul 07, 2025",785.46,793.49,783.80,785.09,778.99,"1,363,700"
"Jul 03, 2025",786.97,798.53,786.61,794.50,788.32,"910,700"
